	_worker_id	edge	template	question_should_contain	question
2725	45970363	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	Is there an @existFeature in the @appliance? wass
2726	45970363	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	Is there an @existFeature in the @appliance? dear
2727	45598054	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	How can i know the @existFeature in the @appliance?
2728	45598054	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	Please find me the @existFeature for this @appliance
2729	45598054	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	Show me the @existFeature on the @appliance
2730	45679647	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	yes Is there an @existFeature in the @appliance?
2731	45679647	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	now Is there an @existFeature in the @appliance?
2732	45679647	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	please man Is there an @existFeature in the @appliance?
2733	45231698	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	greetings Is there a certain characteristic? @existFeature @appliance
2734	45231698	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	hello Is there an @existFeature in the @appliance?
2735	45231698	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	where can I locate them @existFeature @appliance
2736	45450817	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	can i find in here an @existFeature @appliance
2737	45450817	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	can i set in here an @existFeature @appliance
2738	45450817	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	can i bring in here an @existFeature @appliance
2739	46012063	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	does a certain @existFeature @appliance
2740	46012063	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	does a certain @existFeature @appliance 1
2741	46012063	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	does a certain @existFeature @appliance 2
2742	45973424	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	why was Is there an @existFeature in the @appliance?
2743	45973424	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	who was Is there an @existFeature in the @appliance?
2744	45973424	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	what was Is there an @existFeature in the @appliance?
2745	45964624	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	the why Is there an @existFeature in the @appliance?
2746	45964624	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	who the Is there an @existFeature in the @appliance?
2747	45964624	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	what the Is there an @existFeature in the @appliance?
2748	45986768	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	I would like to clarify the doubt about Is there an @existFeature in the @appliance?
2749	45986768	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	please tell because i need to know Is there an @existFeature in the @appliance?
2750	45986768	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	i need to know please Is there an @existFeature in the @appliance?
2751	45599132	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	have specific characterics for @existFeature and @appliance
2752	45599132	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	can show me specific characterics for @existFeature or @appliance
2753	45599132	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	what are the specific characteritics for @existFeature and @appliance
2754	45654030	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	Is there an small @existFeature in the @appliance?
2755	45654030	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	Is there an simple @existFeature in the @appliance?
2756	45654030	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	Is there an economic @existFeature in the @appliance?
2757	45448183	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	Hi!! Please tell me if is there an @existFeature in the @appliance
2758	45448183	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	My dear, teach me is there an @existFeature in the @appliance
2759	45448183	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	My heaven, show me is there an @existFeature in the @appliance
2760	45535857	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	It's possible to find more than one @existFeature in the old @appliance?
2761	45535857	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	will it have any special @existFeature in this @appliance?
2762	45535857	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	Does this have @existFeature in the recent @appliance?
2763	45603782	Does a certain feature exist?	Is there an @existFeature in the @appliance?	@existFeature @appliance	Darling, Is there an @existFeature in the @appliance?
